Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-02-28 06:00:00,Belgium,Belgium,BE,222.5,291.02,50.3,14.97,entsoe.eu,false,
2024-02-28 07:00:00,Belgium,Belgium,BE,209.48,272.72,54.03,19.77,entsoe.eu,false,
2024-02-28 08:00:00,Belgium,Belgium,BE,205.56,273.13,53.43,18.63,entsoe.eu,false,
2024-02-28 09:00:00,Belgium,Belgium,BE,192.62,259.57,56.09,23.52,entsoe.eu,false,
2024-02-28 10:00:00,Belgium,Belgium,BE,174.54,237.99,59.86,27.87,entsoe.eu,false,
2024-02-28 11:00:00,Belgium,Belgium,BE,162.11,223.01,62.96,32.5,entsoe.eu,false,
2024-02-28 12:00:00,Belgium,Belgium,BE,150.38,207.69,65.71,33.15,entsoe.eu,false,
2024-02-28 13:00:00,Belgium,Belgium,BE,151.17,208.07,65.84,33.45,entsoe.eu,false,
2024-02-28 14:00:00,Belgium,Belgium,BE,145.61,200.54,67.29,33.67,entsoe.eu,false,
2024-02-28 15:00:00,Belgium,Belgium,BE,149.88,205.17,66.38,34.53,entsoe.eu,false,
2024-02-28 16:00:00,Belgium,Belgium,BE,155.68,210.72,65.42,30.85,entsoe.eu,false,
2024-02-28 17:00:00,Belgium,Belgium,BE,167.52,223.85,63.2,31.94,entsoe.eu,false,
2024-02-28 18:00:00,Belgium,Belgium,BE,160.06,213.85,64.94,33.06,entsoe.eu,false,
2024-02-28 19:00:00,Belgium,Belgium,BE,152.29,205.79,66.03,32.95,entsoe.eu,false,
2024-02-28 20:00:00,Belgium,Belgium,BE,132.98,180.83,70.85,35.49,entsoe.eu,false,
2024-02-28 21:00:00,Belgium,Belgium,BE,136.84,183.88,71.88,37.13,entsoe.eu,false,
2024-02-28 22:00:00,Belgium,Belgium,BE,118.48,161.87,75.84,40.47,entsoe.eu,false,
2024-02-28 23:00:00,Belgium,Belgium,BE,92.77,131.3,80.23,41.85,entsoe.eu,false,
2024-02-29 00:00:00,Belgium,Belgium,BE,92.01,130.16,80.55,43.14,entsoe.eu,false,
2024-02-29 01:00:00,Belgium,Belgium,BE,91.88,130.03,80.62,43.31,entsoe.eu,false,
2024-02-29 02:00:00,Belgium,Belgium,BE,92.57,130.77,80.57,43.26,entsoe.eu,false,
2024-02-29 03:00:00,Belgium,Belgium,BE,90.38,127.99,80.95,42.68,entsoe.eu,false,
2024-02-29 04:00:00,Belgium,Belgium,BE,97.17,136.62,79.38,43.39,entsoe.eu,false,
2024-02-29 05:00:00,Belgium,Belgium,BE,103.76,144.68,77.99,41.99,entsoe.eu,false,
2024-02-29 06:00:00,Belgium,Belgium,BE,118.46,160.85,76.35,42.78,entsoe.eu,false,
2024-02-29 07:00:00,Belgium,Belgium,BE,124.35,165.05,76.74,45.19,entsoe.eu,false,
2024-02-29 08:00:00,Belgium,Belgium,BE,124.84,169.16,75.77,44.95,entsoe.eu,false,
2024-02-29 09:00:00,Belgium,Belgium,BE,123.13,167.12,76.1,46.21,entsoe.eu,false,
2024-02-29 10:00:00,Belgium,Belgium,BE,115.8,159.75,76.81,46.07,entsoe.eu,false,
2024-02-29 11:00:00,Belgium,Belgium,BE,111.58,154.51,77.61,45.71,entsoe.eu,false,
2024-02-29 12:00:00,Belgium,Belgium,BE,106.91,148.64,78.7,45.11,entsoe.eu,false,
2024-02-29 13:00:00,Belgium,Belgium,BE,107.24,148.66,78.5,42.59,entsoe.eu,false,
2024-02-29 14:00:00,Belgium,Belgium,BE,107.63,147.97,78.74,40.07,entsoe.eu,false,
2024-02-29 15:00:00,Belgium,Belgium,BE,98.88,137.46,79.1,37.56,entsoe.eu,false,
2024-02-29 16:00:00,Belgium,Belgium,BE,112.15,150.42,77.47,37.03,entsoe.eu,false,
2024-02-29 17:00:00,Belgium,Belgium,BE,127.04,165.29,75.61,38.46,entsoe.eu,false,
2024-02-29 18:00:00,Belgium,Belgium,BE,133.01,174.42,73.92,39.38,entsoe.eu,false,
2024-02-29 19:00:00,Belgium,Belgium,BE,119.84,162.16,75.4,38.33,entsoe.eu,false,
2024-02-29 20:00:00,Belgium,Belgium,BE,112.62,153.9,76.56,37.6,entsoe.eu,false,
2024-02-29 21:00:00,Belgium,Belgium,BE,122.61,166.85,74.38,38.29,entsoe.eu,false,
2024-02-29 22:00:00,Belgium,Belgium,BE,138.25,183.52,73.21,37.88,entsoe.eu,false,
2024-02-29 23:00:00,Belgium,Belgium,BE,113.23,155.48,76.75,40.36,entsoe.eu,false,
2024-03-01 00:00:00,Belgium,Belgium,BE,115.03,158.11,75.82,37.25,entsoe.eu,false,
2024-03-01 01:00:00,Belgium,Belgium,BE,119.19,163.04,75.07,34.42,entsoe.eu,false,
2024-03-01 02:00:00,Belgium,Belgium,BE,118.65,162.37,75.11,28.35,entsoe.eu,false,
2024-03-01 03:00:00,Belgium,Belgium,BE,117.75,160.87,75.41,27.41,entsoe.eu,false,
2024-03-01 04:00:00,Belgium,Belgium,BE,122.91,167.2,74.02,27.85,entsoe.eu,false,
2024-03-01 05:00:00,Belgium,Belgium,BE,114.19,156.42,75.77,31.09,entsoe.eu,false,
2024-03-01 06:00:00,Belgium,Belgium,BE,114.58,156.88,75.74,35.06,entsoe.eu,false,
2024-03-01 07:00:00,Belgium,Belgium,BE,111.16,150.72,78.08,41.32,entsoe.eu,false,
2024-03-01 08:00:00,Belgium,Belgium,BE,95.29,134.27,81.09,47.62,entsoe.eu,false,
2024-03-01 09:00:00,Belgium,Belgium,BE,74.13,111.19,84.36,53.21,entsoe.eu,false,
2024-03-01 10:00:00,Belgium,Belgium,BE,73.71,111.27,84.21,55.24,entsoe.eu,false,
2024-03-01 11:00:00,Belgium,Belgium,BE,77.76,115.02,83.32,52.28,entsoe.eu,false,
2024-03-01 12:00:00,Belgium,Belgium,BE,86.66,124.13,81.57,49.15,entsoe.eu,false,
2024-03-01 13:00:00,Belgium,Belgium,BE,88.88,127.27,81.04,48.61,entsoe.eu,false,
2024-03-01 14:00:00,Belgium,Belgium,BE,94.13,134.72,79.69,47.82,entsoe.eu,false,
2024-03-01 15:00:00,Belgium,Belgium,BE,103.16,145.55,77.55,43.96,entsoe.eu,false,
2024-03-01 16:00:00,Belgium,Belgium,BE,120.86,164.02,74.47,35.76,entsoe.eu,false,
2024-03-01 17:00:00,Belgium,Belgium,BE,133.57,176.5,72.75,32.07,entsoe.eu,false,
2024-03-01 18:00:00,Belgium,Belgium,BE,131.58,174.63,72.87,31.84,entsoe.eu,false,
2024-03-01 19:00:00,Belgium,Belgium,BE,127.08,171.58,72.92,32.0,entsoe.eu,false,
2024-03-01 20:00:00,Belgium,Belgium,BE,115.41,157.65,75.56,35.09,entsoe.eu,false,
2024-03-01 21:00:00,Belgium,Belgium,BE,116.78,160.28,75.13,36.97,entsoe.eu,false,
2024-03-01 22:00:00,Belgium,Belgium,BE,125.35,170.12,73.59,38.33,entsoe.eu,false,
2024-03-01 23:00:00,Belgium,Belgium,BE,109.71,152.46,76.74,44.74,entsoe.eu,false,
2024-03-02 00:00:00,Belgium,Belgium,BE,115.05,159.58,75.41,43.83,entsoe.eu,false,
2024-03-02 01:00:00,Belgium,Belgium,BE,114.79,159.15,75.43,43.87,entsoe.eu,false,
2024-03-02 02:00:00,Belgium,Belgium,BE,107.39,150.04,77.21,43.69,entsoe.eu,false,
2024-03-02 03:00:00,Belgium,Belgium,BE,102.41,143.73,78.31,42.18,entsoe.eu,false,
2024-03-02 04:00:00,Belgium,Belgium,BE,104.74,146.77,77.75,42.93,entsoe.eu,false,
2024-03-02 05:00:00,Belgium,Belgium,BE,110.45,153.67,76.72,43.05,entsoe.eu,false,
2024-03-02 06:00:00,Belgium,Belgium,BE,112.29,155.94,76.14,42.37,entsoe.eu,false,
2024-03-02 07:00:00,Belgium,Belgium,BE,104.93,148.83,77.63,47.07,entsoe.eu,false,
2024-03-02 08:00:00,Belgium,Belgium,BE,92.17,135.4,80.58,54.94,entsoe.eu,false,
2024-03-02 09:00:00,Belgium,Belgium,BE,81.5,123.29,83.29,59.59,entsoe.eu,false,
2024-03-02 10:00:00,Belgium,Belgium,BE,80.5,122.6,83.84,61.03,entsoe.eu,false,
2024-03-02 11:00:00,Belgium,Belgium,BE,81.11,123.34,83.47,60.11,entsoe.eu,false,
2024-03-02 12:00:00,Belgium,Belgium,BE,79.9,121.53,83.08,58.38,entsoe.eu,false,
2024-03-02 13:00:00,Belgium,Belgium,BE,86.02,128.53,81.7,55.76,entsoe.eu,false,
2024-03-02 14:00:00,Belgium,Belgium,BE,117.87,165.94,75.5,48.05,entsoe.eu,false,
2024-03-02 15:00:00,Belgium,Belgium,BE,150.41,198.64,70.97,40.66,entsoe.eu,false,
2024-03-02 16:00:00,Belgium,Belgium,BE,167.0,215.25,68.75,35.03,entsoe.eu,false,
2024-03-02 17:00:00,Belgium,Belgium,BE,186.56,238.98,64.49,31.85,entsoe.eu,false,
2024-03-02 18:00:00,Belgium,Belgium,BE,211.52,268.56,60.73,33.17,entsoe.eu,false,
2024-03-02 19:00:00,Belgium,Belgium,BE,200.74,260.82,60.83,32.01,entsoe.eu,false,
2024-03-02 20:00:00,Belgium,Belgium,BE,185.29,244.34,62.96,33.14,entsoe.eu,false,
2024-03-02 21:00:00,Belgium,Belgium,BE,184.29,243.2,63.13,33.46,entsoe.eu,false,
2024-03-02 22:00:00,Belgium,Belgium,BE,186.12,245.49,62.98,33.05,entsoe.eu,false,
2024-03-02 23:00:00,Belgium,Belgium,BE,187.12,246.59,63.59,32.6,entsoe.eu,false,
2024-03-03 00:00:00,Belgium,Belgium,BE,190.79,250.03,63.73,31.38,entsoe.eu,false,
2024-03-03 01:00:00,Belgium,Belgium,BE,195.3,256.0,62.5,28.26,entsoe.eu,false,
2024-03-03 02:00:00,Belgium,Belgium,BE,190.85,251.67,63.26,26.03,entsoe.eu,false,
2024-03-03 03:00:00,Belgium,Belgium,BE,191.35,252.49,63.24,25.42,entsoe.eu,false,
2024-03-03 04:00:00,Belgium,Belgium,BE,190.47,251.13,63.62,24.82,entsoe.eu,false,
2024-03-03 05:00:00,Belgium,Belgium,BE,199.43,261.99,61.47,23.02,entsoe.eu,false,
2024-03-03 06:00:00,Belgium,Belgium,BE,205.32,268.9,60.4,22.83,entsoe.eu,false,
2024-03-03 07:00:00,Belgium,Belgium,BE,193.83,256.08,62.39,25.45,entsoe.eu,false,
2024-03-03 08:00:00,Belgium,Belgium,BE,179.17,239.5,65.2,30.41,entsoe.eu,false,
2024-03-03 09:00:00,Belgium,Belgium,BE,156.83,214.05,69.38,35.49,entsoe.eu,false,
2024-03-03 10:00:00,Belgium,Belgium,BE,144.78,201.07,71.14,40.4,entsoe.eu,false,
2024-03-03 11:00:00,Belgium,Belgium,BE,133.46,188.22,73.46,44.51,entsoe.eu,false,
2024-03-03 12:00:00,Belgium,Belgium,BE,117.25,167.6,76.28,41.87,entsoe.eu,false,
2024-03-03 13:00:00,Belgium,Belgium,BE,118.56,167.47,76.63,41.11,entsoe.eu,false,
2024-03-03 14:00:00,Belgium,Belgium,BE,126.34,175.32,75.02,36.53,entsoe.eu,false,
2024-03-03 15:00:00,Belgium,Belgium,BE,117.04,158.99,77.5,33.94,entsoe.eu,false,
2024-03-03 16:00:00,Belgium,Belgium,BE,154.75,206.41,68.86,27.28,entsoe.eu,false,
2024-03-03 17:00:00,Belgium,Belgium,BE,192.84,250.24,62.49,26.52,entsoe.eu,false,
2024-03-03 18:00:00,Belgium,Belgium,BE,225.52,289.01,57.24,25.48,entsoe.eu,false,
2024-03-03 19:00:00,Belgium,Belgium,BE,224.94,289.76,56.79,23.78,entsoe.eu,false,
2024-03-03 20:00:00,Belgium,Belgium,BE,230.85,297.82,55.54,22.5,entsoe.eu,false,
2024-03-03 21:00:00,Belgium,Belgium,BE,208.83,268.33,59.66,21.98,entsoe.eu,false,
2024-03-03 22:00:00,Belgium,Belgium,BE,216.9,277.82,58.46,23.67,entsoe.eu,false,
2024-03-03 23:00:00,Belgium,Belgium,BE,218.76,280.18,58.02,23.39,entsoe.eu,false,
2024-03-04 00:00:00,Belgium,Belgium,BE,213.11,274.35,58.04,22.49,entsoe.eu,false,
2024-03-04 01:00:00,Belgium,Belgium,BE,214.94,275.94,58.27,22.31,entsoe.eu,false,
2024-03-04 02:00:00,Belgium,Belgium,BE,214.55,277.8,55.84,17.35,entsoe.eu,false,
2024-03-04 03:00:00,Belgium,Belgium,BE,227.13,294.05,52.24,15.08,entsoe.eu,false,
2024-03-04 04:00:00,Belgium,Belgium,BE,246.91,319.0,47.09,11.67,entsoe.eu,false,
2024-03-04 05:00:00,Belgium,Belgium,BE,257.87,333.49,43.48,9.9,entsoe.eu,false,
2024-03-04 06:00:00,Belgium,Belgium,BE,257.11,324.42,46.74,16.36,entsoe.eu,false,
2024-03-04 07:00:00,Belgium,Belgium,BE,241.09,305.51,50.84,22.72,entsoe.eu,false,
2024-03-04 08:00:00,Belgium,Belgium,BE,218.49,291.27,51.83,25.83,entsoe.eu,false,
2024-03-04 09:00:00,Belgium,Belgium,BE,182.28,247.88,60.0,35.25,entsoe.eu,false,
2024-03-04 10:00:00,Belgium,Belgium,BE,138.04,194.41,68.74,43.9,entsoe.eu,false,
2024-03-04 11:00:00,Belgium,Belgium,BE,114.84,167.92,73.38,49.31,entsoe.eu,false,
2024-03-04 12:00:00,Belgium,Belgium,BE,110.43,161.97,74.8,50.49,entsoe.eu,false,
2024-03-04 13:00:00,Belgium,Belgium,BE,118.92,172.7,72.16,47.38,entsoe.eu,false,
2024-03-04 14:00:00,Belgium,Belgium,BE,159.71,223.31,63.61,38.75,entsoe.eu,false,
2024-03-04 15:00:00,Belgium,Belgium,BE,195.83,265.11,55.18,26.45,entsoe.eu,false,
2024-03-04 16:00:00,Belgium,Belgium,BE,208.33,271.23,53.02,18.01,entsoe.eu,false,
2024-03-04 17:00:00,Belgium,Belgium,BE,217.18,281.35,51.06,13.97,entsoe.eu,false,
2024-03-04 18:00:00,Belgium,Belgium,BE,228.27,296.13,48.26,12.77,entsoe.eu,false,
2024-03-04 19:00:00,Belgium,Belgium,BE,214.95,282.12,50.48,11.76,entsoe.eu,false,
2024-03-04 20:00:00,Belgium,Belgium,BE,220.29,289.54,48.8,10.9,entsoe.eu,false,
2024-03-04 21:00:00,Belgium,Belgium,BE,239.95,310.96,47.28,12.42,entsoe.eu,false,
2024-03-04 22:00:00,Belgium,Belgium,BE,225.08,295.08,49.35,14.83,entsoe.eu,false,
2024-03-04 23:00:00,Belgium,Belgium,BE,187.86,249.04,56.88,14.45,entsoe.eu,false,
2024-03-05 00:00:00,Belgium,Belgium,BE,186.24,247.12,57.12,13.02,entsoe.eu,false,
2024-03-05 01:00:00,Belgium,Belgium,BE,189.82,251.28,56.56,12.61,entsoe.eu,false,
2024-03-05 02:00:00,Belgium,Belgium,BE,174.15,231.86,60.33,14.33,entsoe.eu,false,
2024-03-05 03:00:00,Belgium,Belgium,BE,179.41,238.52,58.71,12.7,entsoe.eu,false,
2024-03-05 04:00:00,Belgium,Belgium,BE,218.28,288.88,51.1,11.57,entsoe.eu,false,
2024-03-05 05:00:00,Belgium,Belgium,BE,218.36,287.97,49.25,11.25,entsoe.eu,false,
2024-03-05 06:00:00,Belgium,Belgium,BE,233.46,306.48,47.56,15.43,entsoe.eu,false,
2024-03-05 07:00:00,Belgium,Belgium,BE,226.17,294.83,49.22,17.8,entsoe.eu,false,
2024-03-05 08:00:00,Belgium,Belgium,BE,232.25,304.71,48.85,19.58,entsoe.eu,false,
2024-03-05 09:00:00,Belgium,Belgium,BE,226.27,300.3,49.94,21.56,entsoe.eu,false,
2024-03-05 10:00:00,Belgium,Belgium,BE,198.99,264.92,55.79,24.39,entsoe.eu,false,
2024-03-05 11:00:00,Belgium,Belgium,BE,214.02,286.22,52.6,24.72,entsoe.eu,false,
2024-03-05 12:00:00,Belgium,Belgium,BE,202.87,269.19,55.4,24.09,entsoe.eu,false,
2024-03-05 13:00:00,Belgium,Belgium,BE,208.75,274.95,54.94,22.38,entsoe.eu,false,
2024-03-05 14:00:00,Belgium,Belgium,BE,227.34,301.97,49.89,20.56,entsoe.eu,false,
2024-03-05 15:00:00,Belgium,Belgium,BE,237.49,315.19,47.32,17.53,entsoe.eu,false,
2024-03-05 16:00:00,Belgium,Belgium,BE,247.29,327.44,44.02,13.47,entsoe.eu,false,
2024-03-05 17:00:00,Belgium,Belgium,BE,277.57,356.08,41.14,15.48,entsoe.eu,false,
2024-03-05 18:00:00,Belgium,Belgium,BE,288.61,368.17,40.12,16.24,entsoe.eu,false,
2024-03-05 19:00:00,Belgium,Belgium,BE,286.58,368.01,39.93,15.58,entsoe.eu,false,
2024-03-05 20:00:00,Belgium,Belgium,BE,287.9,374.81,38.1,12.69,entsoe.eu,false,
2024-03-05 21:00:00,Belgium,Belgium,BE,282.99,369.14,39.0,13.01,entsoe.eu,false,
2024-03-05 22:00:00,Belgium,Belgium,BE,284.34,368.79,39.34,12.94,entsoe.eu,false,
2024-03-05 23:00:00,Belgium,Belgium,BE,275.39,357.16,40.63,12.35,entsoe.eu,false,
2024-03-06 00:00:00,Belgium,Belgium,BE,272.69,353.1,41.99,12.13,entsoe.eu,false,
2024-03-06 01:00:00,Belgium,Belgium,BE,274.57,355.42,41.64,11.71,entsoe.eu,false,
2024-03-06 02:00:00,Belgium,Belgium,BE,254.16,333.77,42.94,10.26,entsoe.eu,false,
2024-03-06 03:00:00,Belgium,Belgium,BE,255.35,336.0,42.14,9.42,entsoe.eu,false,
2024-03-06 04:00:00,Belgium,Belgium,BE,262.52,345.94,39.99,8.99,entsoe.eu,false,
2024-03-06 05:00:00,Belgium,Belgium,BE,269.73,355.64,37.98,8.77,entsoe.eu,false,
2024-03-06 06:00:00,Belgium,Belgium,BE,272.65,353.59,40.67,13.74,entsoe.eu,false,
2024-03-06 07:00:00,Belgium,Belgium,BE,239.14,313.98,47.86,22.57,entsoe.eu,false,
2024-03-06 08:00:00,Belgium,Belgium,BE,211.36,286.27,52.75,29.61,entsoe.eu,false,
2024-03-06 09:00:00,Belgium,Belgium,BE,178.26,248.35,60.13,38.14,entsoe.eu,false,
2024-03-06 10:00:00,Belgium,Belgium,BE,157.09,222.94,65.3,43.43,entsoe.eu,false,
2024-03-06 11:00:00,Belgium,Belgium,BE,157.25,223.96,64.59,42.04,entsoe.eu,false,
2024-03-06 12:00:00,Belgium,Belgium,BE,151.53,217.58,65.55,41.8,entsoe.eu,false,
2024-03-06 13:00:00,Belgium,Belgium,BE,164.9,233.72,62.36,37.64,entsoe.eu,false,
2024-03-06 14:00:00,Belgium,Belgium,BE,185.68,258.46,57.86,30.82,entsoe.eu,false,
2024-03-06 15:00:00,Belgium,Belgium,BE,204.79,281.06,52.96,24.63,entsoe.eu,false,
2024-03-06 16:00:00,Belgium,Belgium,BE,230.22,308.94,47.46,17.69,entsoe.eu,false,
2024-03-06 17:00:00,Belgium,Belgium,BE,251.46,328.88,44.61,15.38,entsoe.eu,false,
2024-03-06 18:00:00,Belgium,Belgium,BE,276.42,357.8,40.52,15.17,entsoe.eu,false,
2024-03-06 19:00:00,Belgium,Belgium,BE,273.61,354.49,41.36,16.22,entsoe.eu,false,
2024-03-06 20:00:00,Belgium,Belgium,BE,266.84,350.04,42.43,14.87,entsoe.eu,false,
2024-03-06 21:00:00,Belgium,Belgium,BE,242.66,323.21,46.14,15.95,entsoe.eu,false,
2024-03-06 22:00:00,Belgium,Belgium,BE,235.66,313.57,49.05,17.26,entsoe.eu,false,
2024-03-06 23:00:00,Belgium,Belgium,BE,229.67,304.45,52.31,20.55,entsoe.eu,false,
2024-03-07 00:00:00,Belgium,Belgium,BE,212.81,284.0,56.21,23.25,entsoe.eu,false,
2024-03-07 01:00:00,Belgium,Belgium,BE,217.01,288.56,55.82,22.72,entsoe.eu,false,
2024-03-07 02:00:00,Belgium,Belgium,BE,196.74,265.83,58.12,20.92,entsoe.eu,false,
2024-03-07 03:00:00,Belgium,Belgium,BE,175.3,239.02,62.38,20.49,entsoe.eu,false,
2024-03-07 04:00:00,Belgium,Belgium,BE,177.77,242.61,61.33,20.72,entsoe.eu,false,
2024-03-07 05:00:00,Belgium,Belgium,BE,179.3,243.68,60.9,21.39,entsoe.eu,false,
2024-03-07 06:00:00,Belgium,Belgium,BE,180.17,237.32,63.86,28.04,entsoe.eu,false,
2024-03-07 07:00:00,Belgium,Belgium,BE,191.1,253.15,62.05,31.32,entsoe.eu,false,
2024-03-07 08:00:00,Belgium,Belgium,BE,161.75,222.49,66.38,39.14,entsoe.eu,false,
2024-03-07 09:00:00,Belgium,Belgium,BE,124.81,182.32,73.27,49.54,entsoe.eu,false,
2024-03-07 10:00:00,Belgium,Belgium,BE,92.18,143.65,80.19,56.06,entsoe.eu,false,
2024-03-07 11:00:00,Belgium,Belgium,BE,83.36,131.89,82.01,55.33,entsoe.eu,false,
2024-03-07 12:00:00,Belgium,Belgium,BE,75.57,121.6,83.77,54.95,entsoe.eu,false,
2024-03-07 13:00:00,Belgium,Belgium,BE,75.27,121.2,83.97,54.51,entsoe.eu,false,
2024-03-07 14:00:00,Belgium,Belgium,BE,81.67,126.62,82.58,50.13,entsoe.eu,false,
2024-03-07 15:00:00,Belgium,Belgium,BE,99.27,146.77,78.45,44.26,entsoe.eu,false,
2024-03-07 16:00:00,Belgium,Belgium,BE,120.14,170.05,74.09,36.84,entsoe.eu,false,
2024-03-07 17:00:00,Belgium,Belgium,BE,144.37,192.78,70.98,36.43,entsoe.eu,false,
2024-03-07 18:00:00,Belgium,Belgium,BE,148.7,198.33,70.03,38.56,entsoe.eu,false,
2024-03-07 19:00:00,Belgium,Belgium,BE,131.12,182.22,71.66,37.09,entsoe.eu,false,
2024-03-07 20:00:00,Belgium,Belgium,BE,119.62,167.04,75.32,40.22,entsoe.eu,false,
2024-03-07 21:00:00,Belgium,Belgium,BE,113.08,159.71,76.64,41.57,entsoe.eu,false,
2024-03-07 22:00:00,Belgium,Belgium,BE,108.71,155.31,77.42,41.44,entsoe.eu,false,
2024-03-07 23:00:00,Belgium,Belgium,BE,96.68,140.95,80.16,43.01,entsoe.eu,false,
2024-03-08 00:00:00,Belgium,Belgium,BE,95.25,138.82,80.37,42.04,entsoe.eu,false,
2024-03-08 01:00:00,Belgium,Belgium,BE,105.48,151.04,78.48,41.72,entsoe.eu,false,
2024-03-08 02:00:00,Belgium,Belgium,BE,95.97,140.19,80.15,39.28,entsoe.eu,false,
2024-03-08 03:00:00,Belgium,Belgium,BE,93.85,136.71,80.64,38.69,entsoe.eu,false,
2024-03-08 04:00:00,Belgium,Belgium,BE,102.36,146.95,78.95,39.3,entsoe.eu,false,
2024-03-08 05:00:00,Belgium,Belgium,BE,111.0,156.96,77.08,39.25,entsoe.eu,false,
2024-03-08 06:00:00,Belgium,Belgium,BE,114.6,159.01,77.4,40.94,entsoe.eu,false,
2024-03-08 07:00:00,Belgium,Belgium,BE,110.73,155.16,78.8,49.38,entsoe.eu,false,
2024-03-08 08:00:00,Belgium,Belgium,BE,94.38,139.08,81.65,58.97,entsoe.eu,false,
2024-03-08 09:00:00,Belgium,Belgium,BE,72.77,116.39,85.23,64.45,entsoe.eu,false,
2024-03-08 10:00:00,Belgium,Belgium,BE,62.17,104.14,87.59,67.41,entsoe.eu,false,
2024-03-08 11:00:00,Belgium,Belgium,BE,57.08,98.99,88.6,69.24,entsoe.eu,false,
2024-03-08 12:00:00,Belgium,Belgium,BE,56.94,98.73,88.93,69.54,entsoe.eu,false,
2024-03-08 13:00:00,Belgium,Belgium,BE,59.66,101.87,88.33,67.66,entsoe.eu,false,
2024-03-08 14:00:00,Belgium,Belgium,BE,64.45,106.8,87.1,64.62,entsoe.eu,false,
2024-03-08 15:00:00,Belgium,Belgium,BE,78.63,122.31,84.55,57.94,entsoe.eu,false,
2024-03-08 16:00:00,Belgium,Belgium,BE,100.2,143.61,81.25,48.05,entsoe.eu,false,
2024-03-08 17:00:00,Belgium,Belgium,BE,123.34,162.58,79.42,49.32,entsoe.eu,false,
2024-03-08 18:00:00,Belgium,Belgium,BE,125.88,167.2,78.42,52.05,entsoe.eu,false,
2024-03-08 19:00:00,Belgium,Belgium,BE,111.58,156.18,79.15,50.91,entsoe.eu,false,
2024-03-08 20:00:00,Belgium,Belgium,BE,106.33,151.54,79.49,50.32,entsoe.eu,false,
2024-03-08 21:00:00,Belgium,Belgium,BE,109.05,154.65,79.19,50.07,entsoe.eu,false,
2024-03-08 22:00:00,Belgium,Belgium,BE,107.9,153.92,78.92,48.38,entsoe.eu,false,
2024-03-08 23:00:00,Belgium,Belgium,BE,106.2,152.76,79.01,45.15,entsoe.eu,false,
2024-03-09 00:00:00,Belgium,Belgium,BE,106.5,153.74,79.2,42.35,entsoe.eu,false,
2024-03-09 01:00:00,Belgium,Belgium,BE,104.11,151.5,79.91,40.83,entsoe.eu,false,
2024-03-09 02:00:00,Belgium,Belgium,BE,102.82,149.42,80.21,37.85,entsoe.eu,false,
2024-03-09 03:00:00,Belgium,Belgium,BE,95.24,139.02,81.6,35.35,entsoe.eu,false,
2024-03-09 04:00:00,Belgium,Belgium,BE,91.98,134.99,82.01,34.89,entsoe.eu,false,
2024-03-09 05:00:00,Belgium,Belgium,BE,94.44,137.57,81.7,34.2,entsoe.eu,false,
2024-03-09 06:00:00,Belgium,Belgium,BE,92.19,134.17,81.6,33.5,entsoe.eu,false,
2024-03-09 07:00:00,Belgium,Belgium,BE,97.23,142.48,81.39,43.3,entsoe.eu,false,
2024-03-09 08:00:00,Belgium,Belgium,BE,101.45,147.68,80.92,51.19,entsoe.eu,false,
2024-03-09 09:00:00,Belgium,Belgium,BE,94.05,143.86,81.15,54.81,entsoe.eu,false,
2024-03-09 10:00:00,Belgium,Belgium,BE,79.02,126.09,83.81,57.57,entsoe.eu,false,
2024-03-09 11:00:00,Belgium,Belgium,BE,77.55,123.85,84.64,59.95,entsoe.eu,false,
2024-03-09 12:00:00,Belgium,Belgium,BE,68.09,111.9,86.91,62.11,entsoe.eu,false,
2024-03-09 13:00:00,Belgium,Belgium,BE,79.52,124.63,84.56,57.2,entsoe.eu,false,
2024-03-09 14:00:00,Belgium,Belgium,BE,103.14,149.31,80.38,52.34,entsoe.eu,false,
2024-03-09 15:00:00,Belgium,Belgium,BE,116.26,165.79,77.87,45.78,entsoe.eu,false,
2024-03-09 16:00:00,Belgium,Belgium,BE,129.98,177.16,76.42,42.78,entsoe.eu,false,
2024-03-09 17:00:00,Belgium,Belgium,BE,139.41,183.44,75.89,46.45,entsoe.eu,false,
2024-03-09 18:00:00,Belgium,Belgium,BE,143.63,191.13,73.26,45.92,entsoe.eu,false,
2024-03-09 19:00:00,Belgium,Belgium,BE,137.23,182.57,74.57,46.28,entsoe.eu,false,
2024-03-09 20:00:00,Belgium,Belgium,BE,132.04,181.5,74.06,43.21,entsoe.eu,false,
2024-03-09 21:00:00,Belgium,Belgium,BE,128.48,177.17,75.12,42.97,entsoe.eu,false,
2024-03-09 22:00:00,Belgium,Belgium,BE,133.8,183.09,74.11,41.84,entsoe.eu,false,
2024-03-09 23:00:00,Belgium,Belgium,BE,136.12,185.54,73.5,37.52,entsoe.eu,false,
2024-03-10 00:00:00,Belgium,Belgium,BE,114.86,156.84,78.01,39.84,entsoe.eu,false,
2024-03-10 01:00:00,Belgium,Belgium,BE,118.2,160.81,77.25,39.09,entsoe.eu,false,
2024-03-10 02:00:00,Belgium,Belgium,BE,114.47,156.01,78.13,40.02,entsoe.eu,false,
